,data_0x,data_3x,data_5x,data_10x
228,31,13,0.0,0.0
229,31,8,9.0,15.0
230,3,0,0.0,0.0
231,74,24,26.0,31.0
232,20,0,0.0,0.0
233,7,0,0.0,0.0
234,13,0,0.0,0.0
235,62,35,40.0,54.0
236,34,23,25.0,0.0
237,7,0,0.0,0.0
238,12,0,0.0,0.0
239,23,3,4.0,17.0
240,10,0,0.0,0.0
241,25,3,4.0,13.0
242,6,0,0.0,0.0
243,8,0,0.0,0.0
244,12,0,0.0,0.0
245,10,0,0.0,0.0
246,11,3,4.0,0.0
247,34,0,0.0,0.0
248,6,0,0.0,0.0
249,5,0,0.0,0.0
250,3,0,0.0,0.0
251,11,0,0.0,0.0
252,48,10,13.0,15.0
253,14,0,0.0,0.0
254,23,9,9.0,0.0
255,3,0,0.0,0.0
256,7,0,0.0,0.0
257,19,0,0.0,0.0
258,12,0,0.0,0.0
259,9,0,0.0,0.0
260,50,7,8.0,0.0
261,11,0,0.0,0.0
262,12,3,0.0,0.0
263,4,0,0.0,0.0
264,15,9,0.0,0.0
265,8,0,0.0,0.0
266,1,0,0.0,0.0
267,21,6,13.0,0.0
268,6,0,0.0,0.0
269,6,0,0.0,0.0
270,24,0,0.0,0.0
271,11,0,0.0,0.0
272,54,3,4.0,0.0
273,15,0,0.0,0.0
274,32,8,10.0,19.0
275,5,0,0.0,0.0
276,53,15,21.0,43.0
277,16,0,0.0,0.0
278,11,0,0.0,0.0
279,18,0,0.0,0.0
280,7,0,0.0,0.0
281,19,0,0.0,0.0
282,1,0,0.0,0.0
283,20,6,7.0,0.0
284,34,15,17.0,0.0
285,8,0,0.0,0.0
286,17,7,0.0,0.0
287,8,0,0.0,0.0
288,6,0,0.0,0.0
289,19,10,0.0,0.0
290,7,0,0.0,0.0
291,25,0,0.0,0.0
292,19,4,0.0,0.0
293,4,0,0.0,0.0
294,6,0,0.0,0.0
295,17,0,0.0,0.0
296,4,0,0.0,0.0
297,11,0,0.0,0.0
298,41,3,0.0,0.0
299,20,0,0.0,0.0
300,11,0,0.0,0.0
301,12,0,0.0,0.0
302,12,0,0.0,0.0
303,3,0,0.0,0.0
304,6,0,0.0,0.0
305,9,0,0.0,0.0
306,6,0,0.0,0.0
307,6,0,0.0,0.0
308,54,0,0.0,0.0
309,26,0,0.0,0.0
310,23,0,0.0,0.0
311,22,19,0.0,0.0
312,7,3,0.0,0.0
313,5,0,0.0,0.0
314,24,19,20.0,0.0
315,5,0,0.0,0.0
316,25,0,0.0,0.0
317,19,0,0.0,0.0
318,17,0,0.0,0.0
319,15,0,0.0,0.0
320,16,0,0.0,0.0
321,38,17,20.0,30.0
322,4,0,0.0,0.0
323,15,0,0.0,0.0
324,73,12,13.0,18.0
325,5,0,0.0,0.0
326,14,0,0.0,0.0
327,13,0,0.0,0.0
328,13,7,0.0,0.0
329,7,0,0.0,0.0
330,8,0,0.0,0.0
331,15,7,8.0,0.0
332,10,0,0.0,0.0
333,37,0,0.0,0.0
334,12,0,0.0,0.0
335,17,15,0.0,0.0
336,17,0,0.0,0.0
337,24,0,0.0,0.0
338,71,23,29.0,36.0
339,9,0,0.0,0.0
340,12,0,0.0,0.0
341,17,0,0.0,0.0
342,11,0,0.0,0.0
343,9,0,0.0,0.0
344,16,0,0.0,0.0
345,12,6,0.0,0.0
346,9,0,0.0,0.0
347,27,0,0.0,0.0
348,13,0,0.0,0.0
349,24,0,0.0,0.0
350,5,0,0.0,0.0
351,25,0,0.0,0.0
352,30,22,0.0,0.0
353,13,0,0.0,0.0
354,12,0,0.0,0.0
355,18,0,0.0,0.0
356,10,0,0.0,0.0
357,15,0,0.0,0.0
358,16,0,0.0,0.0
359,10,0,0.0,0.0
360,4,0,0.0,0.0
361,18,6,7.0,0.0
362,12,0,0.0,0.0
363,9,0,0.0,0.0
364,9,0,0.0,0.0
365,16,0,0.0,0.0
366,7,0,0.0,0.0
367,20,6,10.0,0.0
368,22,16,0.0,0.0
369,6,0,0.0,0.0
370,9,0,0.0,0.0
371,10,0,0.0,0.0
372,9,0,0.0,0.0
373,30,0,0.0,0.0
374,10,0,0.0,0.0
375,8,0,0.0,0.0
376,16,0,0.0,0.0
377,6,0,0.0,0.0
378,15,0,0.0,0.0
379,22,0,0.0,0.0
380,22,0,0.0,0.0
381,14,0,0.0,0.0
382,18,6,0.0,0.0
383,15,0,0.0,0.0
384,16,0,0.0,0.0
385,5,0,0.0,0.0
386,24,4,6.0,0.0
387,12,4,0.0,0.0
388,6,0,0.0,0.0
389,7,0,0.0,0.0
390,60,29,34.0,49.0
391,9,0,0.0,0.0
392,28,11,21.0,0.0
393,15,0,0.0,0.0
394,24,9,17.0,22.0
395,19,0,0.0,0.0
396,18,0,0.0,0.0
397,9,0,0.0,0.0
398,17,0,0.0,0.0
399,7,0,0.0,0.0
400,26,0,0.0,0.0
