,data_0x,data_3x,data_5x,data_10x
76,0,12.0,25.0,0.0
77,6,0.0,0.0,0.0
78,15,7.0,0.0,0.0
79,3,0.0,0.0,0.0
80,5,0.0,0.0,0.0
81,2,0.0,0.0,0.0
82,79,17.0,34.0,71.0
83,14,0.0,0.0,0.0
84,24,9.0,0.0,0.0
85,2,0.0,0.0,0.0
86,38,0.0,0.0,0.0
87,8,0.0,0.0,0.0
88,4,0.0,0.0,0.0
89,7,0.0,0.0,0.0
90,44,0.0,0.0,0.0
91,14,0.0,0.0,0.0
92,5,0.0,0.0,0.0
93,13,0.0,0.0,0.0
94,2,0.0,0.0,0.0
95,16,0.0,0.0,0.0
96,0,4.0,19.0,51.0
97,2,0.0,0.0,0.0
98,4,0.0,0.0,0.0
99,5,0.0,0.0,0.0
100,8,0.0,0.0,0.0
101,1,0.0,0.0,0.0
102,2,0.0,0.0,0.0
103,3,0.0,0.0,0.0
104,9,0.0,0.0,0.0
105,6,0.0,0.0,0.0
106,7,0.0,0.0,0.0
107,2,0.0,0.0,0.0
108,2,0.0,0.0,0.0
109,2,0.0,0.0,0.0
110,2,0.0,0.0,0.0
111,25,0.0,0.0,0.0
112,4,0.0,0.0,0.0
113,0,17.0,30.0,70.0
114,2,0.0,0.0,0.0
115,2,0.0,0.0,0.0
116,2,0.0,0.0,0.0
117,9,0.0,0.0,0.0
118,13,0.0,0.0,0.0
119,6,0.0,0.0,0.0
120,2,0.0,0.0,0.0
121,5,0.0,0.0,0.0
122,14,0.0,0.0,0.0
123,0,5.0,17.0,83.0
124,11,0.0,0.0,0.0
125,12,0.0,0.0,0.0
126,3,0.0,0.0,0.0
127,8,0.0,0.0,0.0
128,3,0.0,0.0,0.0
129,11,0.0,0.0,0.0
130,21,13.0,0.0,0.0
131,5,0.0,0.0,0.0
132,28,10.0,0.0,0.0
133,3,0.0,0.0,0.0
134,11,0.0,0.0,0.0
135,12,0.0,0.0,0.0
136,6,0.0,0.0,0.0
137,12,0.0,0.0,0.0
138,27,0.0,0.0,0.0
139,2,0.0,0.0,0.0
140,10,0.0,0.0,0.0
141,42,0.0,0.0,0.0
142,3,0.0,0.0,0.0
143,61,37.0,41.0,0.0
144,4,0.0,0.0,0.0
145,10,0.0,0.0,0.0
146,2,0.0,0.0,0.0
147,30,0.0,0.0,0.0
148,34,18.0,0.0,0.0
149,3,0.0,0.0,0.0
150,2,0.0,0.0,0.0
151,6,0.0,0.0,0.0
152,26,0.0,0.0,0.0
153,7,0.0,0.0,0.0
154,1,0.0,0.0,0.0
155,16,5.0,0.0,0.0
156,20,0.0,0.0,0.0
157,5,0.0,0.0,0.0
158,22,0.0,0.0,0.0
159,20,4.0,16.0,0.0
160,41,23.0,28.0,0.0
161,5,0.0,0.0,0.0
162,1,0.0,0.0,0.0
163,2,0.0,0.0,0.0
164,14,0.0,0.0,0.0
165,31,23.0,24.0,0.0
166,15,0.0,0.0,0.0
167,14,0.0,0.0,0.0
168,4,0.0,0.0,0.0
169,4,0.0,0.0,0.0
170,20,0.0,0.0,0.0
171,19,0.0,0.0,0.0
172,0,16.0,34.0,0.0
173,0,14.0,23.0,58.0
174,40,15.0,0.0,0.0
175,6,0.0,0.0,0.0
176,18,0.0,0.0,0.0
177,7,0.0,0.0,0.0
178,2,0.0,0.0,0.0
179,14,0.0,0.0,0.0
180,23,8.0,0.0,0.0
181,73,21.0,50.0,0.0
182,36,9.0,0.0,0.0
183,90,16.0,20.0,0.0
184,43,0.0,0.0,0.0
185,7,0.0,0.0,0.0
186,13,0.0,0.0,0.0
187,7,0.0,0.0,0.0
188,1,0.0,0.0,0.0
189,13,0.0,0.0,0.0
190,14,0.0,0.0,0.0
191,22,0.0,0.0,0.0
192,0,11.0,13.0,0.0
193,0,11.0,44.0,79.0
194,21,6.0,0.0,0.0
195,10,0.0,0.0,0.0
196,6,0.0,0.0,0.0
197,2,0.0,0.0,0.0
198,4,0.0,0.0,0.0
199,8,0.0,0.0,0.0
200,0,6.0,64.0,0.0
201,10,0.0,0.0,0.0
202,25,0.0,0.0,0.0
203,9,0.0,0.0,0.0
