,data_0x,data_3x,data_5x,data_10x
205,19,0.0,0.0,0.0
206,5,0.0,0.0,0.0
207,8,0.0,0.0,0.0
208,43,0.0,0.0,0.0
209,7,0.0,0.0,0.0
210,17,0.0,0.0,0.0
211,74,28.0,59.0,0.0
212,15,0.0,0.0,0.0
213,6,0.0,0.0,0.0
214,17,0.0,0.0,0.0
215,4,0.0,0.0,0.0
216,6,0.0,0.0,0.0
217,72,23.0,0.0,0.0
218,7,0.0,0.0,0.0
219,10,0.0,0.0,0.0
220,30,0.0,0.0,0.0
221,10,0.0,0.0,0.0
222,0,30.0,65.0,0.0
223,18,0.0,0.0,0.0
224,7,0.0,0.0,0.0
225,12,0.0,0.0,0.0
226,48,0.0,0.0,0.0
227,34,0.0,0.0,0.0
228,27,0.0,0.0,0.0
229,5,0.0,0.0,0.0
230,15,0.0,0.0,0.0
231,10,0.0,0.0,0.0
232,44,0.0,0.0,0.0
233,54,0.0,0.0,0.0
234,14,0.0,0.0,0.0
235,4,0.0,0.0,0.0
236,0,30.0,0.0,0.0
237,8,0.0,0.0,0.0
238,0,30.0,65.0,0.0
239,33,0.0,0.0,0.0
240,12,0.0,0.0,0.0
241,37,28.0,0.0,0.0
242,51,37.0,0.0,0.0
243,48,0.0,0.0,0.0
244,15,0.0,0.0,0.0
245,6,0.0,0.0,0.0
246,13,0.0,0.0,0.0
247,90,37.0,69.0,0.0
248,4,0.0,0.0,0.0
249,27,0.0,0.0,0.0
250,12,0.0,0.0,0.0
251,28,0.0,0.0,0.0
252,9,0.0,0.0,0.0
253,15,0.0,0.0,0.0
254,19,0.0,0.0,0.0
255,75,37.0,0.0,0.0
256,16,0.0,0.0,0.0
257,41,0.0,0.0,0.0
258,13,0.0,0.0,0.0
259,75,0.0,0.0,0.0
260,4,0.0,0.0,0.0
261,0,36.0,69.0,0.0
262,57,25.0,0.0,0.0
263,89,35.0,80.0,0.0
264,45,0.0,0.0,0.0
265,4,0.0,0.0,0.0
266,20,0.0,0.0,0.0
267,81,38.0,0.0,0.0
268,84,33.0,0.0,0.0
269,49,31.0,0.0,0.0
270,15,0.0,0.0,0.0
271,10,0.0,0.0,0.0
272,21,0.0,0.0,0.0
273,46,0.0,0.0,0.0
274,15,0.0,0.0,0.0
275,5,0.0,0.0,0.0
276,7,0.0,0.0,0.0
277,0,20.0,59.0,0.0
278,55,42.0,0.0,0.0
279,46,30.0,0.0,0.0
280,90,67.0,0.0,0.0
281,16,0.0,0.0,0.0
282,17,0.0,0.0,0.0
283,7,0.0,0.0,0.0
284,25,0.0,0.0,0.0
285,60,0.0,0.0,0.0
286,27,0.0,0.0,0.0
287,60,23.0,0.0,0.0
288,35,0.0,0.0,0.0
289,55,0.0,0.0,0.0
290,0,55.0,0.0,0.0
291,10,0.0,0.0,0.0
292,4,0.0,0.0,0.0
293,8,0.0,0.0,0.0
294,53,42.0,0.0,0.0
295,33,0.0,0.0,0.0
296,23,0.0,0.0,0.0
297,14,0.0,0.0,0.0
298,9,0.0,0.0,0.0
299,23,0.0,0.0,0.0
300,23,0.0,0.0,0.0
301,4,0.0,0.0,0.0
302,12,0.0,0.0,0.0
303,0,56.0,0.0,0.0
304,18,0.0,0.0,0.0
305,50,0.0,0.0,0.0
306,10,0.0,0.0,0.0
307,25,0.0,0.0,0.0
308,0,35.0,64.0,0.0
309,21,0.0,0.0,0.0
310,24,0.0,0.0,0.0
311,55,16.0,0.0,0.0
312,31,0.0,0.0,0.0
313,27,0.0,0.0,0.0
314,12,0.0,0.0,0.0
315,0,58.0,92.0,0.0
316,25,0.0,0.0,0.0
317,0,50.0,0.0,0.0
318,0,47.0,0.0,0.0
319,9,0.0,0.0,0.0
320,25,0.0,0.0,0.0
321,6,0.0,0.0,0.0
322,22,0.0,0.0,0.0
323,6,0.0,0.0,0.0
324,0,27.0,44.0,0.0
325,35,0.0,0.0,0.0
326,0,32.0,93.0,0.0
327,0,94.0,0.0,0.0
328,35,0.0,0.0,0.0
329,0,28.0,0.0,0.0
330,8,0.0,0.0,0.0
331,13,0.0,0.0,0.0
332,8,0.0,0.0,0.0
333,0,61.0,95.0,0.0
334,11,0.0,0.0,0.0
335,23,0.0,0.0,0.0
336,8,0.0,0.0,0.0
337,17,0.0,0.0,0.0
338,20,0.0,0.0,0.0
339,4,0.0,0.0,0.0
340,89,0.0,0.0,0.0
341,90,30.0,0.0,0.0
342,16,0.0,0.0,0.0
343,11,0.0,0.0,0.0
344,15,0.0,0.0,0.0
345,72,49.0,0.0,0.0
346,27,0.0,0.0,0.0
347,5,0.0,0.0,0.0
348,4,0.0,0.0,0.0
