,data_0x,data_3x,data_5x,data_10x
335,4,0.0,0.0,0.0
336,12,0.0,0.0,0.0
337,10,0.0,0.0,0.0
338,14,0.0,0.0,0.0
339,29,0.0,0.0,0.0
340,12,0.0,0.0,0.0
341,15,0.0,0.0,0.0
342,9,0.0,0.0,0.0
343,9,0.0,0.0,0.0
344,10,6.0,0.0,0.0
345,14,0.0,0.0,0.0
346,16,0.0,0.0,0.0
347,24,0.0,0.0,0.0
348,18,8.0,9.0,0.0
349,21,0.0,0.0,0.0
350,12,0.0,0.0,0.0
351,8,0.0,0.0,0.0
352,15,7.0,0.0,0.0
353,12,0.0,0.0,0.0
354,10,0.0,0.0,0.0
355,33,0.0,0.0,0.0
356,6,0.0,0.0,0.0
357,8,0.0,0.0,0.0
358,5,0.0,0.0,0.0
359,40,8.0,9.0,16.0
360,9,0.0,0.0,0.0
361,15,0.0,0.0,0.0
362,4,0.0,0.0,0.0
363,19,0.0,0.0,0.0
364,10,0.0,0.0,0.0
365,4,0.0,0.0,0.0
366,4,0.0,0.0,0.0
367,11,0.0,0.0,0.0
368,10,0.0,0.0,0.0
369,13,0.0,0.0,0.0
370,5,0.0,0.0,0.0
371,13,0.0,0.0,0.0
372,82,14.0,51.0,77.0
373,24,0.0,0.0,0.0
374,9,0.0,0.0,0.0
375,5,0.0,0.0,0.0
376,31,4.0,0.0,0.0
377,12,0.0,0.0,0.0
378,7,0.0,0.0,0.0
379,92,2.0,47.0,0.0
380,11,0.0,0.0,0.0
381,5,0.0,0.0,0.0
382,32,16.0,18.0,19.0
383,19,5.0,0.0,0.0
384,20,0.0,0.0,0.0
385,16,7.0,0.0,0.0
386,26,3.0,5.0,11.0
387,4,0.0,0.0,0.0
388,6,0.0,0.0,0.0
389,13,2.0,3.0,0.0
390,11,0.0,0.0,0.0
391,4,0.0,0.0,0.0
392,19,0.0,0.0,0.0
393,21,0.0,0.0,0.0
394,6,0.0,0.0,0.0
395,5,0.0,0.0,0.0
396,11,0.0,0.0,0.0
397,5,3.0,0.0,0.0
398,9,0.0,0.0,0.0
399,18,12.0,0.0,0.0
400,6,0.0,0.0,0.0
401,19,3.0,4.0,0.0
402,7,0.0,0.0,0.0
403,19,0.0,0.0,0.0
404,7,0.0,0.0,0.0
405,11,0.0,0.0,0.0
406,21,0.0,0.0,0.0
407,30,12.0,22.0,0.0
408,14,0.0,0.0,0.0
409,46,2.0,25.0,38.0
410,12,0.0,0.0,0.0
411,1,0.0,0.0,0.0
412,8,0.0,0.0,0.0
413,9,0.0,0.0,0.0
414,12,0.0,0.0,0.0
415,4,0.0,0.0,0.0
416,10,7.0,0.0,0.0
417,15,3.0,5.0,0.0
418,36,5.0,11.0,12.0
419,10,0.0,0.0,0.0
420,34,3.0,4.0,0.0
421,15,0.0,0.0,0.0
422,9,0.0,0.0,0.0
423,9,0.0,0.0,0.0
424,4,0.0,0.0,0.0
425,3,0.0,0.0,0.0
426,12,0.0,0.0,0.0
427,22,0.0,0.0,0.0
428,9,0.0,0.0,0.0
429,25,0.0,0.0,0.0
430,18,8.0,0.0,0.0
431,5,0.0,0.0,0.0
432,15,0.0,0.0,0.0
433,17,0.0,0.0,0.0
434,14,0.0,0.0,0.0
435,8,0.0,0.0,0.0
436,11,0.0,0.0,0.0
437,12,4.0,0.0,0.0
438,20,0.0,0.0,0.0
439,27,0.0,0.0,0.0
440,20,0.0,0.0,0.0
441,90,9.0,18.0,31.0
442,16,0.0,0.0,0.0
443,14,0.0,0.0,0.0
444,20,0.0,0.0,0.0
445,13,0.0,0.0,0.0
446,77,14.0,22.0,29.0
447,11,0.0,0.0,0.0
448,8,0.0,0.0,0.0
449,10,0.0,0.0,0.0
450,11,0.0,0.0,0.0
451,14,0.0,0.0,0.0
452,10,0.0,0.0,0.0
453,7,0.0,0.0,0.0
454,23,11.0,16.0,0.0
455,13,0.0,0.0,0.0
456,6,0.0,0.0,0.0
457,12,0.0,0.0,0.0
458,49,11.0,14.0,28.0
459,14,7.0,0.0,0.0
460,7,0.0,0.0,0.0
461,14,0.0,0.0,0.0
462,47,16.0,0.0,0.0
463,4,0.0,0.0,0.0
464,10,3.0,0.0,0.0
465,12,0.0,0.0,0.0
466,20,0.0,0.0,0.0
467,13,0.0,0.0,0.0
468,13,3.0,0.0,0.0
469,12,0.0,0.0,0.0
470,59,2.0,8.0,47.0
471,10,0.0,0.0,0.0
472,10,0.0,0.0,0.0
473,0,21.0,24.0,0.0
474,5,0.0,0.0,0.0
475,11,0.0,0.0,0.0
476,18,0.0,0.0,0.0
477,19,15.0,0.0,0.0
478,11,0.0,0.0,0.0
479,7,0.0,0.0,0.0
480,14,0.0,0.0,0.0
481,7,0.0,0.0,0.0
482,27,0.0,0.0,0.0
483,9,0.0,0.0,0.0
484,12,0.0,0.0,0.0
485,18,0.0,0.0,0.0
486,7,0.0,0.0,0.0
487,8,0.0,0.0,0.0
488,21,0.0,0.0,0.0
489,12,0.0,0.0,0.0
490,21,0.0,0.0,0.0
491,24,8.0,0.0,0.0
492,25,7.0,0.0,0.0
493,16,0.0,0.0,0.0
494,9,0.0,0.0,0.0
495,11,0.0,0.0,0.0
496,5,0.0,0.0,0.0
497,15,4.0,4.0,0.0
498,20,0.0,0.0,0.0
499,8,0.0,0.0,0.0
500,8,0.0,0.0,0.0
