,data_0x,data_3x,data_5x,data_10x
199,56,4.0,5.0,7.0
200,6,0.0,0.0,0.0
201,20,9.0,0.0,0.0
202,3,0.0,0.0,0.0
203,3,0.0,0.0,0.0
204,15,0.0,0.0,0.0
205,14,8.0,0.0,0.0
206,5,0.0,0.0,0.0
207,4,0.0,0.0,0.0
208,2,0.0,0.0,0.0
209,1,0.0,0.0,0.0
210,11,0.0,0.0,0.0
211,5,4.0,0.0,0.0
212,6,0.0,0.0,0.0
213,5,0.0,0.0,0.0
214,8,0.0,0.0,0.0
215,3,0.0,0.0,0.0
216,14,0.0,0.0,0.0
217,1,0.0,0.0,0.0
218,19,0.0,0.0,0.0
219,1,0.0,0.0,0.0
220,13,0.0,0.0,0.0
221,3,0.0,0.0,0.0
222,27,3.0,4.0,6.0
223,3,0.0,0.0,0.0
224,7,2.0,3.0,0.0
225,7,4.0,5.0,0.0
226,4,0.0,0.0,0.0
227,2,0.0,0.0,0.0
228,2,0.0,0.0,0.0
229,4,0.0,0.0,0.0
230,2,0.0,0.0,0.0
231,7,0.0,0.0,0.0
232,13,0.0,0.0,0.0
233,5,0.0,0.0,0.0
234,8,0.0,0.0,0.0
235,8,0.0,0.0,0.0
236,3,0.0,0.0,0.0
237,9,0.0,0.0,0.0
238,3,0.0,0.0,0.0
239,2,0.0,0.0,0.0
240,3,0.0,0.0,0.0
241,8,0.0,0.0,0.0
242,19,2.0,8.0,0.0
243,4,0.0,0.0,0.0
244,2,0.0,0.0,0.0
245,17,0.0,0.0,0.0
246,3,0.0,0.0,0.0
247,4,0.0,0.0,0.0
248,9,3.0,4.0,0.0
249,6,0.0,0.0,0.0
250,13,3.0,0.0,0.0
251,3,0.0,0.0,0.0
252,10,0.0,0.0,0.0
253,2,0.0,0.0,0.0
254,5,0.0,0.0,0.0
255,6,0.0,0.0,0.0
256,3,0.0,0.0,0.0
257,17,14.0,0.0,0.0
258,9,0.0,0.0,0.0
259,2,0.0,0.0,0.0
260,3,0.0,0.0,0.0
261,10,0.0,0.0,0.0
262,1,0.0,0.0,0.0
263,6,0.0,0.0,0.0
264,2,0.0,0.0,0.0
265,2,0.0,0.0,0.0
266,8,0.0,0.0,0.0
267,3,0.0,0.0,0.0
268,9,0.0,0.0,0.0
269,4,0.0,0.0,0.0
270,4,0.0,0.0,0.0
271,33,16.0,19.0,0.0
