,data_0x,data_3x,data_5x,data_10x
220,38,0.0,0.0,0.0
221,9,0.0,0.0,0.0
222,0,23.0,0.0,0.0
223,55,0.0,0.0,0.0
224,5,0.0,0.0,0.0
225,18,0.0,0.0,0.0
226,21,0.0,0.0,0.0
227,0,44.0,0.0,0.0
228,23,0.0,0.0,0.0
229,10,0.0,0.0,0.0
230,0,95.0,0.0,0.0
231,0,43.0,0.0,0.0
232,42,0.0,0.0,0.0
233,0,0.0,0.0,0.0
234,15,0.0,0.0,0.0
235,30,0.0,0.0,0.0
236,0,58.0,0.0,0.0
237,19,0.0,0.0,0.0
238,0,36.0,0.0,0.0
239,0,67.0,0.0,0.0
240,9,0.0,0.0,0.0
241,30,0.0,0.0,0.0
242,0,8.0,44.0,0.0
243,20,0.0,0.0,0.0
244,25,0.0,0.0,0.0
245,9,0.0,0.0,0.0
246,8,0.0,0.0,0.0
247,0,14.0,61.0,0.0
248,0,23.0,64.0,0.0
249,55,0.0,0.0,0.0
250,9,0.0,0.0,0.0
251,49,0.0,0.0,0.0
252,5,0.0,0.0,0.0
253,0,21.0,25.0,0.0
254,24,0.0,0.0,0.0
255,8,0.0,0.0,0.0
256,0,26.0,0.0,0.0
257,0,31.0,53.0,0.0
258,13,0.0,0.0,0.0
259,0,73.0,0.0,0.0
260,9,0.0,0.0,0.0
261,95,31.0,0.0,0.0
262,64,0.0,0.0,0.0
263,31,0.0,0.0,0.0
264,32,0.0,0.0,0.0
265,0,0.0,0.0,0.0
266,11,0.0,0.0,0.0
267,0,32.0,0.0,0.0
268,0,20.0,0.0,0.0
269,12,0.0,0.0,0.0
270,7,0.0,0.0,0.0
271,14,0.0,0.0,0.0
272,23,0.0,0.0,0.0
273,0,51.0,73.0,0.0
274,17,0.0,0.0,0.0
275,9,0.0,0.0,0.0
276,0,29.0,0.0,0.0
277,18,0.0,0.0,0.0
278,0,30.0,0.0,0.0
279,10,0.0,0.0,0.0
280,0,8.0,0.0,0.0
281,0,66.0,0.0,0.0
282,18,0.0,0.0,0.0
283,0,34.0,76.0,0.0
284,9,0.0,0.0,0.0
285,34,0.0,0.0,0.0
286,40,0.0,0.0,0.0
287,86,16.0,0.0,0.0
288,18,0.0,0.0,0.0
289,28,0.0,0.0,0.0
290,10,0.0,0.0,0.0
291,9,0.0,0.0,0.0
292,0,65.0,0.0,0.0
293,32,0.0,0.0,0.0
294,0,16.0,0.0,0.0
295,27,0.0,0.0,0.0
296,7,0.0,0.0,0.0
297,0,28.0,0.0,0.0
298,18,0.0,0.0,0.0
299,27,0.0,0.0,0.0
300,14,0.0,0.0,0.0
301,0,18.0,0.0,0.0
302,38,0.0,0.0,0.0
303,7,0.0,0.0,0.0
304,29,0.0,0.0,0.0
305,63,0.0,0.0,0.0
306,10,0.0,0.0,0.0
307,13,0.0,0.0,0.0
308,0,32.0,0.0,0.0
309,0,12.0,0.0,0.0
310,6,0.0,0.0,0.0
311,41,0.0,0.0,0.0
312,46,0.0,0.0,0.0
313,0,15.0,47.0,0.0
314,8,0.0,0.0,0.0
315,57,11.0,0.0,0.0
316,8,0.0,0.0,0.0
317,0,10.0,0.0,0.0
318,9,0.0,0.0,0.0
319,31,0.0,0.0,0.0
320,10,0.0,0.0,0.0
321,0,17.0,27.0,0.0
322,0,65.0,0.0,0.0
323,60,20.0,0.0,0.0
324,9,0.0,0.0,0.0
325,18,0.0,0.0,0.0
326,26,0.0,0.0,0.0
327,0,54.0,0.0,0.0
328,22,0.0,0.0,0.0
